page,category,video_id,reason,video_title
qa/training-principles/how-do-you-develop-correct-work-at-the-counter-canter-and-what-does-it-contribut/index.html,training-principles,1DhWU4y6wIs,"scattered_id(total=28,home=counter-canter@64%)",Clinton Anderson: Counter Cantering — What Is Counter-Canter and How to Ride It
qa/training-principles/how-do-you-develop-correct-work-on-the-longe-with-side-reins/index.html,training-principles,07IltPi9yz8,"scattered_id(total=53,home=groundwork-longing@25%)",Clinton Anderson: Post 'N Circle — Counter-Canter on the Lunge Line vs. Under Saddle
qa/training-principles/how-do-you-develop-correct-work-over-ground-poles-and-cavaletti/index.html,training-principles,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/training-principles/how-do-you-develop-ground-tying-as-a-practical-horsemanship-skill/index.html,training-principles,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/training-principles/how-do-you-develop-rhythm-and-relaxation-as-the-foundation-of-correct-movement/index.html,training-principles,oMn35EhR_Zg,"scattered_id(total=55,home=horsemanship@24%)",Warwick Schiller: Benefits of Teaching a Horse to Back Up — What He Says About Horses Behind the Bit
qa/training-principles/how-do-you-develop-the-flying-lead-change-and-what-preparation-is-required/index.html,training-principles,0tu1M4abZMU,"scattered_id(total=34,home=lead-changes@68%)",Larry Trocha: Flying Lead Changes — Do Flying Changes Require Collection Similar to Shoulder-In
qa/training-principles/how-do-you-develop-the-halt-and-rein-back-in-a-young-horses-early-training/index.html,training-principles,bgKlBwC3YGE,"scattered_id(total=11,home=horsemanship@18%)",Richard Winters: Hands-Free Backup — Developing the Backup for Western Horsemanship
qa/training-principles/how-do-you-develop-the-quality-of-the-walk-in-a-horses-training-and-why-is-it-of/index.html,training-principles,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/training-principles/how-do-you-develop-the-young-horses-acceptance-of-contact-with-the-bit/index.html,training-principles,gFRPuR4VVSA,"scattered_id(total=44,home=equipment@50%)",Al Dunning: How to Use the Snaffle Bit — The Complexity of How Western Curb Bits Work
qa/training-principles/how-do-you-discourage-unwanted-behavior-without-intimidation-or-force/index.html,training-principles,IInnbVEoSqg,"scattered_id(total=90,home=natural-horsemanship@26%)",Warwick Schiller: Pressure and Release — What Anderson and Parelli Say About Horses That Gape at the Bit
qa/training-principles/how-do-you-establish-basic-steering-and-directional-control-in-a-young-horse/index.html,training-principles,oWU8YgIrNiY,"scattered_id(total=117,home=mounting-dismounting@18%)",Clinton Anderson: Overview of Starting a Colt — What Clinton Anderson Teaches About Bit Fit
qa/training-principles/how-do-you-evaluate-your-own-effectiveness-as-a-trainer-and-identify-areas-for-i/index.html,training-principles,MoAzyvJVqGY,"scattered_id(total=43,home=working-cow-horse@42%)",A Life of Studying Horses — The Ken McNabb Story
qa/training-principles/how-do-you-get-better-transitions-in-a-horse/index.html,training-principles,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/training-principles/how-do-you-handle-a-horses-first-trotting-session-under-saddle/index.html,training-principles,twhB7DnN02Q,"scattered_id(total=10,home=starting-young-horses@30%)",Training a Young Horse — Complete Unedited First Rides
qa/training-principles/how-do-you-handle-fear-and-anxiety-in-a-green-horse-without-making-it-worse/index.html,training-principles,KJd9paeIu40,"scattered_id(total=130,home=obstacle-training@22%)",Ken McNabb: Gaining Emotional Control — Developing a Horse That Is Calm and Focused in a Busy Ranch Horse Show Environment
qa/training-principles/how-do-you-identify-and-address-resistance-in-a-young-horses-training/index.html,training-principles,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/training-principles/how-do-you-introduce-a-green-horse-to-new-environments-and-situations-safely/index.html,training-principles,KJd9paeIu40,"scattered_id(total=130,home=obstacle-training@22%)",Ken McNabb: Gaining Emotional Control — Developing a Horse That Is Calm and Focused in a Busy Ranch Horse Show Environment
qa/training-principles/how-do-you-introduce-a-young-horse-to-basic-groundwork-exercises/index.html,training-principles,oWU8YgIrNiY,"scattered_id(total=117,home=mounting-dismounting@18%)",Clinton Anderson: Overview of Starting a Colt — What Clinton Anderson Teaches About Bit Fit
qa/training-principles/how-do-you-introduce-a-young-horse-to-its-first-competition-or-public-outing/index.html,training-principles,KJd9paeIu40,"scattered_id(total=130,home=obstacle-training@22%)",Ken McNabb: Gaining Emotional Control — Developing a Horse That Is Calm and Focused in a Busy Ranch Horse Show Environment
qa/training-principles/how-do-you-introduce-a-young-horse-to-the-saddle-pad-and-saddle-for-the-first-ti/index.html,training-principles,oWU8YgIrNiY,"scattered_id(total=117,home=mounting-dismounting@18%)",Clinton Anderson: Overview of Starting a Colt — What Clinton Anderson Teaches About Bit Fit
qa/training-principles/how-do-you-introduce-lateral-work-to-a-young-horse-and-why-is-it-valuable/index.html,training-principles,WM5RLXyPibI,"scattered_id(total=32,home=lateral-work-suppling@38%)",Matt Mills: How to Teach Your Horse to Spin — How to Get a Horse to Turn on the Haunches
qa/training-principles/how-do-you-introduce-simple-lead-changes-and-why-are-they-important-in-a-horses/index.html,training-principles,0tu1M4abZMU,"scattered_id(total=34,home=lead-changes@68%)",Larry Trocha: Flying Lead Changes — Do Flying Changes Require Collection Similar to Shoulder-In
qa/training-principles/how-do-you-introduce-the-basic-aids-of-leg-rein-and-seat-to-a-young-horse-under/index.html,training-principles,jahmDTCy5nU,"scattered_id(total=48,home=horsemanship@29%)",Ken McNabb: Teaching Your Horse to Move Off Seat and Legs — Introducing Lateral Work to a Young Horse
qa/training-principles/how-do-you-introduce-the-canter-to-a-young-horse-under-saddle/index.html,training-principles,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/training-principles/how-do-you-introduce-transitions-between-gaits-in-a-young-horses-training/index.html,training-principles,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/training-principles/how-do-you-know-when-a-green-horse-is-ready-to-advance-to-more-demanding-work/index.html,training-principles,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/training-principles/how-do-you-know-when-a-horse-has-had-enough-repetition-and-a-skill-is-genuinely/index.html,training-principles,DaA3wVpFoSM,"scattered_id(total=73,home=natural-horsemanship@19%)",Warwick Schiller: How to Choose a Horse Trainer
qa/training-principles/how-do-you-know-when-a-young-horse-is-ready-to-advance-to-the-next-stage-of-trai/index.html,training-principles,oWU8YgIrNiY,"scattered_id(total=117,home=mounting-dismounting@18%)",Clinton Anderson: Overview of Starting a Colt — What Clinton Anderson Teaches About Bit Fit
qa/training-principles/how-do-you-manage-a-green-horses-energy-and-freshness-at-the-start-of-training-s/index.html,training-principles,Y1Mndc7oZJ8,"scattered_id(total=38,home=trailer-loading@32%)",Clinton Anderson: Working With Hot and Busy-Minded Horses — Maintaining Leadership
qa/training-principles/how-do-you-prepare-a-young-horse-for-its-first-ride/index.html,training-principles,oWU8YgIrNiY,"scattered_id(total=117,home=mounting-dismounting@18%)",Clinton Anderson: Overview of Starting a Colt — What Clinton Anderson Teaches About Bit Fit
qa/training-principles/how-do-you-recognize-when-a-horses-training-problem-requires-professional-help/index.html,training-principles,MoAzyvJVqGY,"scattered_id(total=43,home=working-cow-horse@42%)",A Life of Studying Horses — The Ken McNabb Story
qa/training-principles/how-do-you-set-up-training-exercises-so-the-horse-can-succeed-and-find-the-right/index.html,training-principles,IInnbVEoSqg,"scattered_id(total=90,home=natural-horsemanship@26%)",Warwick Schiller: Pressure and Release — What Anderson and Parelli Say About Horses That Gape at the Bit
qa/training-principles/how-do-you-soften-a-horses-mouth/index.html,training-principles,BANshLvc55g,"scattered_id(total=52,home=collection@15%)",Ken McNabb: How to Ride Your Horse With Light Hands — Identifying and Correcting a Horse That Leans on the Bit
qa/training-principles/how-do-you-stop-a-horse-from-bracing/index.html,training-principles,oMn35EhR_Zg,"scattered_id(total=55,home=horsemanship@24%)",Warwick Schiller: Benefits of Teaching a Horse to Back Up — What He Says About Horses Behind the Bit
qa/training-principles/how-do-you-structure-a-training-session-for-a-young-horse-in-the-early-stages-of/index.html,training-principles,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/training-principles/how-do-you-teach-a-foal-or-young-horse-to-accept-the-halter/index.html,training-principles,oWU8YgIrNiY,"scattered_id(total=117,home=mounting-dismounting@18%)",Clinton Anderson: Overview of Starting a Colt — What Clinton Anderson Teaches About Bit Fit
qa/training-principles/how-do-you-teach-a-horse-to-move-its-shoulders-and-hips-independently/index.html,training-principles,jahmDTCy5nU,"scattered_id(total=48,home=horsemanship@29%)",Ken McNabb: Teaching Your Horse to Move Off Seat and Legs — Introducing Lateral Work to a Young Horse
qa/training-principles/how-do-you-teach-a-young-horse-to-lead-correctly/index.html,training-principles,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/training-principles/how-do-you-teach-a-young-horse-to-stand-tied-safely/index.html,training-principles,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/training-principles/how-do-you-transition-a-horse-from-a-snaffle-bit-to-a-curb-bit-correctly/index.html,training-principles,gFRPuR4VVSA,"scattered_id(total=44,home=equipment@50%)",Al Dunning: How to Use the Snaffle Bit — The Complexity of How Western Curb Bits Work
qa/training-principles/how-do-you-use-hill-work-and-varied-terrain-to-develop-a-young-horses-strength-a/index.html,training-principles,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/training-principles/how-do-you-use-longeing-effectively-as-a-training-and-conditioning-tool/index.html,training-principles,07IltPi9yz8,"scattered_id(total=53,home=groundwork-longing@25%)",Clinton Anderson: Post 'N Circle — Counter-Canter on the Lunge Line vs. Under Saddle
qa/training-principles/how-do-you-work-with-a-horse-that-is-herd-bound-or-barn-sour/index.html,training-principles,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/training-principles/how-does-a-horse-balance-itself-and-how-does-a-rider-affect-that-balance/index.html,training-principles,9cc779oOQyU,"scattered_id(total=13,home=reining@31%)",Reining Training — Centered Riding: What It Is and the Keys to Execution
qa/training-principles/how-does-correct-nutrition-and-physical-care-support-the-training-process/index.html,training-principles,vH9NsbtmDsg,"scattered_id(total=51,home=horse-care@31%)",Equine Veterinary — How to Manage Hauling and Travel to Keep a Horse in Good Condition Throughout a Competition Season
qa/training-principles/how-does-extended-ground-training-build-a-safer-and-more-reliable-horse/index.html,training-principles,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/training-principles/how-does-ground-training-develop-the-horses-mental-capacity-for-learning-and-att/index.html,training-principles,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/training-principles/how-does-muscle-memory-work-in-horses-and-how-does-it-affect-training/index.html,training-principles,DaA3wVpFoSM,"scattered_id(total=73,home=natural-horsemanship@19%)",Warwick Schiller: How to Choose a Horse Trainer
qa/training-principles/how-does-repetition-across-multiple-sessions-build-more-durable-learning-than-ma/index.html,training-principles,DaA3wVpFoSM,"scattered_id(total=73,home=natural-horsemanship@19%)",Warwick Schiller: How to Choose a Horse Trainer
qa/training-principles/how-does-repetition-in-varied-environments-develop-a-horses-reliability/index.html,training-principles,DaA3wVpFoSM,"scattered_id(total=73,home=natural-horsemanship@19%)",Warwick Schiller: How to Choose a Horse Trainer
qa/training-principles/how-important-is-ground-work-before-starting-a-green-horse-under-saddle/index.html,training-principles,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/training-principles/how-long-should-training-sessions-be-for-a-green-horse-and-how-often-should-they/index.html,training-principles,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/training-principles/i-heard-of-trainers-putting-meat-tenderizer-on-the-horses-spur-pressure-areas-wh/index.html,training-principles,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/training-principles/index.html,training-principles,07IltPi9yz8,"scattered_id(total=53,home=groundwork-longing@25%)",Clinton Anderson: Post 'N Circle — Counter-Canter on the Lunge Line vs. Under Saddle
qa/training-principles/index.html,training-principles,oWU8YgIrNiY,"scattered_id(total=117,home=mounting-dismounting@18%)",Clinton Anderson: Overview of Starting a Colt — What Clinton Anderson Teaches About Bit Fit
qa/training-principles/should-i-be-my-horses-buddy-or-boss-and-what-is-the-right-balance/index.html,training-principles,IInnbVEoSqg,"scattered_id(total=90,home=natural-horsemanship@26%)",Warwick Schiller: Pressure and Release — What Anderson and Parelli Say About Horses That Gape at the Bit
qa/training-principles/the-rush-of-natural-horsemanship-has-subsided-why-did-that-happen/index.html,training-principles,IInnbVEoSqg,"scattered_id(total=90,home=natural-horsemanship@26%)",Warwick Schiller: Pressure and Release — What Anderson and Parelli Say About Horses That Gape at the Bit
qa/training-principles/what-adjustments-do-you-make-when-training-a-one-sided-horse/index.html,training-principles,oMn35EhR_Zg,"scattered_id(total=55,home=horsemanship@24%)",Warwick Schiller: Benefits of Teaching a Horse to Back Up — What He Says About Horses Behind the Bit
qa/training-principles/what-are-the-advantages-of-training-a-horse-the-extended-walk/index.html,training-principles,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/training-principles/what-are-the-best-tips-for-calming-an-excitable-horse/index.html,training-principles,Y1Mndc7oZJ8,"scattered_id(total=38,home=trailer-loading@32%)",Clinton Anderson: Working With Hot and Busy-Minded Horses — Maintaining Leadership
qa/training-principles/what-are-the-keys-to-teaching-voice-commands-to-a-horse/index.html,training-principles,07IltPi9yz8,"scattered_id(total=53,home=groundwork-longing@25%)",Clinton Anderson: Post 'N Circle — Counter-Canter on the Lunge Line vs. Under Saddle
qa/training-principles/what-are-the-most-important-considerations-before-starting-to-train-a-green-hors/index.html,training-principles,oWU8YgIrNiY,"scattered_id(total=117,home=mounting-dismounting@18%)",Clinton Anderson: Overview of Starting a Colt — What Clinton Anderson Teaches About Bit Fit
qa/training-principles/what-are-the-principles-of-pressure-and-release-training/index.html,training-principles,IInnbVEoSqg,"scattered_id(total=90,home=natural-horsemanship@26%)",Warwick Schiller: Pressure and Release — What Anderson and Parelli Say About Horses That Gape at the Bit
qa/training-principles/what-are-the-seven-games-of-the-parelli-natural-horsemanship-system-and-how-do-t/index.html,training-principles,GGvsSnEVpxA,"scattered_id(total=26,home=desensitization-sacking-out@12%)",Pat Parelli: Natural Horsemanship — What Happened to Pat Parelli
qa/training-principles/what-can-you-tell-me-about-clicker-training-what-is-it-and-how-does-it-work/index.html,training-principles,DaA3wVpFoSM,"scattered_id(total=73,home=natural-horsemanship@19%)",Warwick Schiller: How to Choose a Horse Trainer
qa/training-principles/what-do-the-best-horse-trainers-understand-about-ground-training-that-most-rider/index.html,training-principles,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/training-principles/what-does-it-mean-to-be-a-teacher-rather-than-a-disciplinarian-in-horse-training/index.html,training-principles,DaA3wVpFoSM,"scattered_id(total=73,home=natural-horsemanship@19%)",Warwick Schiller: How to Choose a Horse Trainer
qa/training-principles/what-is-natural-horsemanship/index.html,training-principles,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/training-principles/what-is-the-concept-of-pressure-and-release-when-training/index.html,training-principles,IInnbVEoSqg,"scattered_id(total=90,home=natural-horsemanship@26%)",Warwick Schiller: Pressure and Release — What Anderson and Parelli Say About Horses That Gape at the Bit
qa/training-principles/what-is-the-foundation-of-all-horse-training-and-why-does-it-matter/index.html,training-principles,IInnbVEoSqg,"scattered_id(total=90,home=natural-horsemanship@26%)",Warwick Schiller: Pressure and Release — What Anderson and Parelli Say About Horses That Gape at the Bit
qa/training-principles/what-is-the-importance-of-feel-and-timing-in-riding/index.html,training-principles,PAFejggfx6c,"scattered_id(total=48,home=reining@25%)",Andrea Fappani: Master Simple Cues — How to Find a Qualified Trainer for a Specific Discipline
qa/training-principles/what-role-does-the-horses-breed-and-temperament-play-in-how-you-approach-trainin/index.html,training-principles,DaA3wVpFoSM,"scattered_id(total=73,home=natural-horsemanship@19%)",Warwick Schiller: How to Choose a Horse Trainer
qa/training-principles/what-should-every-rider-know-about-the-emotional-and-mental-aspects-of-training/index.html,training-principles,BqiDJqLgvlA,"scattered_id(total=36,home=wild-horse-training@31%)",Warwick Schiller: Emotional Fitness — The Difference Between a Horse That Is Calm and One That Is Shut Down
qa/training-principles/what-should-the-goals-of-round-pen-training-be/index.html,training-principles,07IltPi9yz8,"scattered_id(total=53,home=groundwork-longing@25%)",Clinton Anderson: Post 'N Circle — Counter-Canter on the Lunge Line vs. Under Saddle
qa/training-principles/why-are-proper-timing-and-patience-the-most-important-skills-in-horse-training/index.html,training-principles,PAFejggfx6c,"scattered_id(total=48,home=reining@25%)",Andrea Fappani: Master Simple Cues — How to Find a Qualified Trainer for a Specific Discipline
qa/training-principles/why-do-people-anthropomorphize-their-horses-and-how-does-it-interfere-with-train/index.html,training-principles,DaA3wVpFoSM,"scattered_id(total=73,home=natural-horsemanship@19%)",Warwick Schiller: How to Choose a Horse Trainer
qa/training-principles/why-do-people-fail-to-be-consistent-and-what-inconsistency-teaches-horses/index.html,training-principles,IInnbVEoSqg,"scattered_id(total=90,home=natural-horsemanship@26%)",Warwick Schiller: Pressure and Release — What Anderson and Parelli Say About Horses That Gape at the Bit
qa/training-principles/why-do-people-fail-to-release-at-the-right-moment-and-what-does-poor-timing-teac/index.html,training-principles,PAFejggfx6c,"scattered_id(total=48,home=reining@25%)",Andrea Fappani: Master Simple Cues — How to Find a Qualified Trainer for a Specific Discipline
qa/training-principles/why-do-people-ignore-their-horses-pain-and-physical-issues-and-what-does-this-co/index.html,training-principles,vH9NsbtmDsg,"scattered_id(total=51,home=horse-care@31%)",Equine Veterinary — How to Manage Hauling and Travel to Keep a Horse in Good Condition Throughout a Competition Season
qa/training-principles/why-do-people-rush-horse-training-and-what-are-the-consequences/index.html,training-principles,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/training-principles/why-do-people-skip-or-minimize-ground-work-and-what-problems-does-this-create/index.html,training-principles,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/training-principles/why-do-people-use-equipment-as-a-substitute-for-training-and-what-problems-does/index.html,training-principles,IInnbVEoSqg,"scattered_id(total=90,home=natural-horsemanship@26%)",Warwick Schiller: Pressure and Release — What Anderson and Parelli Say About Horses That Gape at the Bit
qa/training-principles/why-do-people-use-too-much-force-in-horse-training-and-what-does-it-produce/index.html,training-principles,IInnbVEoSqg,"scattered_id(total=90,home=natural-horsemanship@26%)",Warwick Schiller: Pressure and Release — What Anderson and Parelli Say About Horses That Gape at the Bit
qa/training-principles/why-does-a-horse-relax-when-the-rider-relaxes/index.html,training-principles,Hj5Ew8qkjMk,"scattered_id(total=77,home=natural-horsemanship@49%)",Warwick Schiller: Feel and Connection — How to Ride With a Bosal and How It Works
qa/training-principles/why-does-ground-training-produce-better-collection-and-responsiveness-under-sadd/index.html,training-principles,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/training-principles/why-does-investing-more-time-in-ground-training-produce-a-better-riding-horse/index.html,training-principles,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/training-principles/why-is-consistency-important-in-horse-training/index.html,training-principles,IInnbVEoSqg,"scattered_id(total=90,home=natural-horsemanship@26%)",Warwick Schiller: Pressure and Release — What Anderson and Parelli Say About Horses That Gape at the Bit
qa/training-principles/why-is-consistency-the-key-to-successful-horse-training/index.html,training-principles,DaA3wVpFoSM,"scattered_id(total=73,home=natural-horsemanship@19%)",Warwick Schiller: How to Choose a Horse Trainer
qa/training-principles/why-is-having-a-realistic-lesson-plan-important-when-training-horses/index.html,training-principles,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/training-principles/why-is-it-important-to-correct-problems-as-they-occur-when-working-with-young-ho/index.html,training-principles,oWU8YgIrNiY,"scattered_id(total=117,home=mounting-dismounting@18%)",Clinton Anderson: Overview of Starting a Colt — What Clinton Anderson Teaches About Bit Fit
qa/training-principles/why-is-it-important-to-keep-your-horse-from-being-bored-during-the-first-few-rid/index.html,training-principles,twhB7DnN02Q,"scattered_id(total=10,home=starting-young-horses@30%)",Training a Young Horse — Complete Unedited First Rides
qa/training-principles/why-is-losing-your-temper-dangerous-in-horse-training/index.html,training-principles,IInnbVEoSqg,"scattered_id(total=90,home=natural-horsemanship@26%)",Warwick Schiller: Pressure and Release — What Anderson and Parelli Say About Horses That Gape at the Bit
qa/training-principles/why-is-repetition-essential-to-horse-training-and-how-does-it-build-lasting-skil/index.html,training-principles,DaA3wVpFoSM,"scattered_id(total=73,home=natural-horsemanship@19%)",Warwick Schiller: How to Choose a Horse Trainer
qa/training-principles/why-is-repetition-important-in-horse-training/index.html,training-principles,DaA3wVpFoSM,"scattered_id(total=73,home=natural-horsemanship@19%)",Warwick Schiller: How to Choose a Horse Trainer
qa/training-principles/why-is-taking-the-path-of-least-resistance-the-most-effective-philosophy-in-hors/index.html,training-principles,IInnbVEoSqg,"scattered_id(total=90,home=natural-horsemanship@26%)",Warwick Schiller: Pressure and Release — What Anderson and Parelli Say About Horses That Gape at the Bit
qa/training-principles/why-should-you-encourage-and-praise-your-horse-often-and-punish-rarely/index.html,training-principles,DaA3wVpFoSM,"scattered_id(total=73,home=natural-horsemanship@19%)",Warwick Schiller: How to Choose a Horse Trainer
qa/training-principles/why-should-you-never-rush-a-horses-training-and-what-are-the-consequences-of-doi/index.html,training-principles,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/training-principles/why-should-you-not-canter-right-away-when-training-a-new-horse-under-saddle/index.html,training-principles,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/versatility-ranch-horse/how-do-you-develop-the-ranch-riding-pattern-work-required-in-versatility-ranch-h/index.html,versatility-ranch-horse,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/versatility-ranch-horse/how-do-you-develop-the-reining-maneuvers-required-for-versatility-ranch-horse/index.html,versatility-ranch-horse,fba4a070,malformed_id,Matt Mills Reining: Reining Foundation for the Ranch Horse — Developing Reining Maneuvers for VRH
qa/versatility-ranch-horse/how-do-you-manage-a-horses-energy-and-focus-across-a-full-day-of-versatility-ran/index.html,versatility-ranch-horse,KJd9paeIu40,"scattered_id(total=130,home=obstacle-training@22%)",Ken McNabb: Gaining Emotional Control — Developing a Horse That Is Calm and Focused in a Busy Ranch Horse Show Environment
qa/versatility-ranch-horse/how-do-you-train-a-horse-to-compete-in-the-reined-work-phase-of-versatility-ranc/index.html,versatility-ranch-horse,fba4a070,malformed_id,Matt Mills Reining: Reining Foundation for the Ranch Horse — Developing Reining Maneuvers for VRH
qa/versatility-ranch-horse/index.html,versatility-ranch-horse,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/versatility-ranch-horse/index.html,versatility-ranch-horse,jahmDTCy5nU,"scattered_id(total=48,home=horsemanship@29%)",Ken McNabb: Teaching Your Horse to Move Off Seat and Legs — Introducing Lateral Work to a Young Horse
qa/versatility-ranch-horse/what-are-judges-looking-for-in-the-ranch-riding-phase-of-versatility-ranch-horse/index.html,versatility-ranch-horse,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/western-horsemanship/how-do-i-develop-invisible-aids-for-western-horsemanship-that-judges-reward/index.html,western-horsemanship,PAFejggfx6c,"scattered_id(total=48,home=reining@25%)",Andrea Fappani: Master Simple Cues — How to Find a Qualified Trainer for a Specific Discipline
qa/western-horsemanship/how-do-i-develop-the-backup-required-in-a-western-horsemanship-pattern/index.html,western-horsemanship,bgKlBwC3YGE,"scattered_id(total=11,home=horsemanship@18%)",Richard Winters: Hands-Free Backup — Developing the Backup for Western Horsemanship
qa/western-horsemanship/how-do-i-develop-the-correct-body-position-for-western-horsemanship-competition/index.html,western-horsemanship,oTQQwFzXduo,"scattered_id(total=48,home=western-pleasure@35%)",Al Dunning: Western Horsemanship — Developing the Correct Body Position for Competition
qa/western-horsemanship/how-do-i-prepare-my-horse-and-myself-for-a-first-western-horsemanship-class-at-a/index.html,western-horsemanship,oTQQwFzXduo,"scattered_id(total=48,home=western-pleasure@35%)",Al Dunning: Western Horsemanship — Developing the Correct Body Position for Competition
qa/western-horsemanship/how-do-i-ride-transitions-in-a-western-horsemanship-pattern-to-maximize-my-score/index.html,western-horsemanship,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/western-horsemanship/how-do-judges-differentiate-between-riders-in-a-close-western-horsemanship-class/index.html,western-horsemanship,oTQQwFzXduo,"scattered_id(total=48,home=western-pleasure@35%)",Al Dunning: Western Horsemanship — Developing the Correct Body Position for Competition
qa/western-horsemanship/how-do-judges-evaluate-overall-impression-in-a-western-horsemanship-class/index.html,western-horsemanship,oTQQwFzXduo,"scattered_id(total=48,home=western-pleasure@35%)",Al Dunning: Western Horsemanship — Developing the Correct Body Position for Competition
qa/western-horsemanship/how-do-judges-evaluate-pattern-execution-in-western-horsemanship/index.html,western-horsemanship,oTQQwFzXduo,"scattered_id(total=48,home=western-pleasure@35%)",Al Dunning: Western Horsemanship — Developing the Correct Body Position for Competition
qa/western-horsemanship/how-do-judges-evaluate-rail-work-in-western-horsemanship-and-how-much-does-it-af/index.html,western-horsemanship,oTQQwFzXduo,"scattered_id(total=48,home=western-pleasure@35%)",Al Dunning: Western Horsemanship — Developing the Correct Body Position for Competition
qa/western-horsemanship/how-do-judges-evaluate-the-use-of-aids-in-western-horsemanship/index.html,western-horsemanship,oTQQwFzXduo,"scattered_id(total=48,home=western-pleasure@35%)",Al Dunning: Western Horsemanship — Developing the Correct Body Position for Competition
qa/western-horsemanship/how-do-you-develop-a-correct-slow-jog-for-walk-trot-western-competition/index.html,western-horsemanship,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
